time,open,high,low,close
2019-03-05T20:00:00Z,111.89,111.892,111.838,111.87
2019-03-05T21:00:00Z,111.87,111.899,111.867,111.882
2019-03-05T22:00:00Z,111.882,111.908,111.81,111.888
2019-03-05T23:00:00Z,111.888,111.912,111.852,111.869
2019-03-06T00:00:00Z,111.869,111.875,111.75,111.787
2019-03-06T01:00:00Z,111.787,111.801,111.724,111.752
2019-03-06T02:00:00Z,111.752,111.819,111.733,111.787
2019-03-06T03:00:00Z,111.787,111.808,111.754,111.755
2019-03-06T04:00:00Z,111.755,111.777,111.731,111.766
2019-03-06T05:00:00Z,111.766,111.843,111.761,111.806
2019-03-06T06:00:00Z,111.806,111.838,111.78,111.813
2019-03-06T07:00:00Z,111.813,111.823,111.76,111.791
2019-03-06T08:00:00Z,111.791,111.841,111.779,111.821
2019-03-06T09:00:00Z,111.821,111.923,111.82,111.863
2019-03-06T10:00:00Z,111.863,111.891,111.844,111.876
2019-03-06T11:00:00Z,111.876,111.888,111.852,111.872
2019-03-06T12:00:00Z,111.872,111.875,111.783,111.798
2019-03-06T13:00:00Z,111.798,111.852,111.765,111.798
2019-03-06T14:00:00Z,111.798,111.822,111.701,111.727
2019-03-06T15:00:00Z,111.727,111.756,111.659,111.729
2019-03-06T16:00:00Z,111.729,111.742,111.615,111.668
2019-03-06T17:00:00Z,111.668,111.752,111.666,111.693
2019-03-06T18:00:00Z,111.693,111.761,111.688,111.753
2019-03-06T19:00:00Z,111.753,111.808,111.748,111.8
2019-03-06T20:00:00Z,111.8,111.81,111.75,111.754
2019-03-06T21:00:00Z,111.754,111.78,111.748,111.768
2019-03-06T22:00:00Z,111.768,111.774,111.7,111.7
2019-03-06T23:00:00Z,111.7,111.724,111.612,111.624
2019-03-07T00:00:00Z,111.624,111.666,111.576,111.623
2019-03-07T01:00:00Z,111.623,111.66,111.61,111.631
2019-03-07T02:00:00Z,111.631,111.69,111.623,111.667
2019-03-07T03:00:00Z,111.667,111.725,111.645,111.716
2019-03-07T04:00:00Z,111.716,111.725,111.671,111.68
2019-03-07T05:00:00Z,111.68,111.717,111.666,111.705
2019-03-07T06:00:00Z,111.705,111.762,111.704,111.747
2019-03-07T07:00:00Z,111.747,111.79,111.697,111.785
2019-03-07T08:00:00Z,111.785,111.8,111.714,111.723
2019-03-07T09:00:00Z,111.723,111.744,111.688,111.703
2019-03-07T10:00:00Z,111.703,111.712,111.651,111.657
2019-03-07T11:00:00Z,111.657,111.71,111.63,111.697
2019-03-07T12:00:00Z,111.697,111.8,111.696,111.741
2019-03-07T13:00:00Z,111.741,111.858,111.705,111.721
2019-03-07T14:00:00Z,111.721,111.761,111.556,111.587
2019-03-07T15:00:00Z,111.587,111.632,111.527,111.533
2019-03-07T16:00:00Z,111.533,111.653,111.482,111.603
2019-03-07T17:00:00Z,111.603,111.639,111.498,111.625
2019-03-07T18:00:00Z,111.625,111.656,111.522,111.526
2019-03-07T19:00:00Z,111.526,111.599,111.502,111.521
2019-03-07T20:00:00Z,111.521,111.635,111.52,111.627
2019-03-07T21:00:00Z,111.627,111.7,111.554,111.568
2019-03-07T22:00:00Z,111.568,111.623,111.535,111.612
2019-03-07T23:00:00Z,111.612,111.651,111.578,111.643
2019-03-08T00:00:00Z,111.643,111.648,111.475,111.475
2019-03-08T01:00:00Z,111.475,111.514,111.446,111.501
2019-03-08T02:00:00Z,111.501,111.533,111.453,111.497
2019-03-08T03:00:00Z,111.497,111.498,111.343,111.395
2019-03-08T04:00:00Z,111.395,111.407,111.22,111.241
2019-03-08T05:00:00Z,111.241,111.281,111.046,111.078
2019-03-08T06:00:00Z,111.078,111.106,110.952,111.084
2019-03-08T07:00:00Z,111.084,111.094,110.964,110.984
2019-03-08T08:00:00Z,110.984,111.1,110.984,111.02
2019-03-08T09:00:00Z,111.02,111.122,110.999,111.1
2019-03-08T10:00:00Z,111.1,111.175,111.097,111.167
2019-03-08T11:00:00Z,111.167,111.213,111.157,111.177
2019-03-08T12:00:00Z,111.177,111.198,111.121,111.13
2019-03-08T13:00:00Z,111.13,111.155,110.746,110.95
2019-03-08T14:00:00Z,110.95,111.104,110.832,111.067
2019-03-08T15:00:00Z,111.067,111.201,110.965,111.138
2019-03-08T16:00:00Z,111.138,111.189,111.105,111.113
2019-03-08T17:00:00Z,111.113,111.123,111.039,111.041
2019-03-08T18:00:00Z,111.041,111.128,111.029,111.081
2019-03-08T19:00:00Z,111.081,111.131,111.044,111.083
2019-03-08T20:00:00Z,111.083,111.132,111.024,111.13
2019-03-08T21:00:00Z,111.13,111.182,111.11,111.154
2019-03-10T21:00:00Z,110.996,111.136,110.994,111.121
2019-03-10T22:00:00Z,111.121,111.152,110.988,111.09
2019-03-10T23:00:00Z,111.09,111.159,111.069,111.082
2019-03-11T00:00:00Z,111.082,111.099,110.881,110.886
2019-03-11T01:00:00Z,110.886,111.126,110.881,111.093
2019-03-11T02:00:00Z,111.093,111.113,111.043,111.096
2019-03-11T03:00:00Z,111.096,111.153,111.082,111.11
2019-03-11T04:00:00Z,111.11,111.143,111.106,111.117
2019-03-11T05:00:00Z,111.117,111.126,111.076,111.115
2019-03-11T06:00:00Z,111.115,111.186,111.112,111.177
2019-03-11T07:00:00Z,111.177,111.308,111.149,111.279
2019-03-11T08:00:00Z,111.279,111.284,111.22,111.222
2019-03-11T09:00:00Z,111.222,111.231,111.159,111.22
2019-03-11T10:00:00Z,111.22,111.254,111.184,111.25
2019-03-11T11:00:00Z,111.25,111.253,111.161,111.162
2019-03-11T12:00:00Z,111.162,111.208,111.093,111.125
2019-03-11T13:00:00Z,111.125,111.128,111.028,111.092
2019-03-11T14:00:00Z,111.092,111.219,111.091,111.203
2019-03-11T15:00:00Z,111.203,111.238,111.172,111.217
2019-03-11T16:00:00Z,111.217,111.277,111.205,111.241
2019-03-11T17:00:00Z,111.241,111.277,111.218,111.224
2019-03-11T18:00:00Z,111.224,111.239,111.19,111.224
2019-03-11T19:00:00Z,111.224,111.259,111.2,111.233
2019-03-11T20:00:00Z,111.233,111.239,111.192,111.194
2019-03-11T21:00:00Z,111.194,111.24,111.158,111.213
2019-03-11T22:00:00Z,111.213,111.346,111.194,111.327
2019-03-11T23:00:00Z,111.327,111.363,111.246,111.33
2019-03-12T00:00:00Z,111.33,111.44,111.297,111.423
2019-03-12T01:00:00Z,111.423,111.455,111.391,111.407
2019-03-12T02:00:00Z,111.407,111.445,111.357,111.365
2019-03-12T03:00:00Z,111.365,111.424,111.351,111.41
2019-03-12T04:00:00Z,111.41,111.417,111.346,111.347
2019-03-12T05:00:00Z,111.347,111.36,111.311,111.311
2019-03-12T06:00:00Z,111.311,111.325,111.265,111.324
2019-03-12T07:00:00Z,111.324,111.392,111.304,111.368
2019-03-12T08:00:00Z,111.368,111.418,111.331,111.407
2019-03-12T09:00:00Z,111.407,111.467,111.375,111.376
2019-03-12T10:00:00Z,111.376,111.384,111.318,111.343
2019-03-12T11:00:00Z,111.343,111.356,111.132,111.276
2019-03-12T12:00:00Z,111.276,111.285,111.122,111.197
2019-03-12T13:00:00Z,111.197,111.199,111.11,111.163
2019-03-12T14:00:00Z,111.163,111.252,111.113,111.252
2019-03-12T15:00:00Z,111.252,111.393,111.177,111.38
2019-03-12T16:00:00Z,111.38,111.403,111.336,111.367
2019-03-12T17:00:00Z,111.367,111.368,111.285,111.308
2019-03-12T18:00:00Z,111.308,111.322,111.263,111.278
2019-03-12T19:00:00Z,111.278,111.313,111.2,111.312
2019-03-12T20:00:00Z,111.312,111.352,111.238,111.345
2019-03-12T21:00:00Z,111.345,111.346,111.299,111.343
2019-03-12T22:00:00Z,111.343,111.353,111.31,111.314
2019-03-12T23:00:00Z,111.314,111.322,111.246,111.315
2019-03-13T00:00:00Z,111.315,111.379,111.256,111.302
2019-03-13T01:00:00Z,111.302,111.333,111.166,111.185
2019-03-13T02:00:00Z,111.185,111.235,111.143,111.196
2019-03-13T03:00:00Z,111.196,111.279,111.176,111.25
2019-03-13T04:00:00Z,111.25,111.322,111.249,111.293
2019-03-13T05:00:00Z,111.293,111.359,111.287,111.32
2019-03-13T06:00:00Z,111.32,111.328,111.281,111.315
2019-03-13T07:00:00Z,111.315,111.339,111.287,111.321
2019-03-13T08:00:00Z,111.321,111.387,111.32,111.338
2019-03-13T09:00:00Z,111.338,111.348,111.293,111.315
2019-03-13T10:00:00Z,111.315,111.355,111.298,111.352
2019-03-13T11:00:00Z,111.352,111.42,111.328,111.394
2019-03-13T12:00:00Z,111.394,111.465,111.368,111.393
2019-03-13T13:00:00Z,111.393,111.402,111.31,111.342
2019-03-13T14:00:00Z,111.342,111.364,111.276,111.337
2019-03-13T15:00:00Z,111.337,111.394,111.209,111.232
2019-03-13T16:00:00Z,111.232,111.26,111.193,111.247
2019-03-13T17:00:00Z,111.247,111.271,111.197,111.234
2019-03-13T18:00:00Z,111.234,111.244,111.028,111.032
2019-03-13T19:00:00Z,111.032,111.135,111.006,111.125
2019-03-13T20:00:00Z,111.125,111.211,111.104,111.15
2019-03-13T21:00:00Z,111.15,111.285,111.134,111.276
2019-03-13T22:00:00Z,111.276,111.307,111.232,111.255
2019-03-13T23:00:00Z,111.255,111.261,111.149,111.211
2019-03-14T00:00:00Z,111.211,111.256,111.146,111.215
2019-03-14T01:00:00Z,111.215,111.508,111.214,111.464
2019-03-14T02:00:00Z,111.464,111.471,111.422,111.455
2019-03-14T03:00:00Z,111.455,111.628,111.427,111.527
2019-03-14T04:00:00Z,111.527,111.613,111.492,111.594
2019-03-14T05:00:00Z,111.594,111.601,111.542,111.572
2019-03-14T06:00:00Z,111.572,111.635,111.542,111.565
2019-03-14T07:00:00Z,111.565,111.61,111.548,111.59
2019-03-14T08:00:00Z,111.59,111.707,111.589,111.686
2019-03-14T09:00:00Z,111.686,111.732,111.664,111.728
2019-03-14T10:00:00Z,111.728,111.734,111.575,111.613
2019-03-14T11:00:00Z,111.613,111.626,111.564,111.592
2019-03-14T12:00:00Z,111.592,111.669,111.546,111.649
2019-03-14T13:00:00Z,111.649,111.675,111.545,111.562
2019-03-14T14:00:00Z,111.562,111.642,111.513,111.607
2019-03-14T15:00:00Z,111.607,111.724,111.578,111.717
2019-03-14T16:00:00Z,111.717,111.834,111.708,111.731
2019-03-14T17:00:00Z,111.731,111.742,111.693,111.74
2019-03-14T18:00:00Z,111.74,111.755,111.684,111.742
2019-03-14T19:00:00Z,111.742,111.757,111.696,111.706
2019-03-14T20:00:00Z,111.706,111.707,111.662,111.682
2019-03-14T21:00:00Z,111.682,111.682,111.606,111.654
2019-03-14T22:00:00Z,111.654,111.707,111.638,111.695
2019-03-14T23:00:00Z,111.695,111.764,111.679,111.754
2019-03-15T00:00:00Z,111.754,111.899,111.751,111.856
2019-03-15T01:00:00Z,111.856,111.902,111.841,111.856
2019-03-15T02:00:00Z,111.856,111.86,111.686,111.707
2019-03-15T03:00:00Z,111.707,111.739,111.485,111.649
2019-03-15T04:00:00Z,111.649,111.706,111.635,111.697
2019-03-15T05:00:00Z,111.697,111.719,111.647,111.66
2019-03-15T06:00:00Z,111.66,111.713,111.626,111.693
2019-03-15T07:00:00Z,111.693,111.696,111.627,111.66
2019-03-15T08:00:00Z,111.66,111.733,111.641,111.672
2019-03-15T09:00:00Z,111.672,111.705,111.635,111.65
2019-03-15T10:00:00Z,111.65,111.741,111.645,111.716
2019-03-15T11:00:00Z,111.716,111.762,111.673,111.692
2019-03-15T12:00:00Z,111.692,111.733,111.617,111.654
2019-03-15T13:00:00Z,111.654,111.667,111.437,111.479
2019-03-15T14:00:00Z,111.479,111.54,111.384,111.487
2019-03-15T15:00:00Z,111.487,111.587,111.426,111.575
2019-03-15T16:00:00Z,111.575,111.598,111.504,111.514
2019-03-15T17:00:00Z,111.514,111.518,111.472,111.493
2019-03-15T18:00:00Z,111.493,111.512,111.459,111.494
2019-03-15T19:00:00Z,111.494,111.514,111.467,111.496
2019-03-15T20:00:00Z,111.496,111.524,111.444,111.451
2019-03-17T21:00:00Z,111.45,111.494,111.448,111.473
2019-03-17T22:00:00Z,111.473,111.504,111.467,111.488
2019-03-17T23:00:00Z,111.488,111.569,111.473,111.553
2019-03-18T00:00:00Z,111.553,111.581,111.503,111.549
2019-03-18T01:00:00Z,111.549,111.584,111.521,111.543
2019-03-18T02:00:00Z,111.543,111.629,111.543,111.6
2019-03-18T03:00:00Z,111.6,111.604,111.537,111.547
2019-03-18T04:00:00Z,111.547,111.578,111.514,111.531
2019-03-18T05:00:00Z,111.531,111.573,111.528,111.569
2019-03-18T06:00:00Z,111.569,111.582,111.536,111.551
2019-03-18T07:00:00Z,111.551,111.564,111.486,111.487
2019-03-18T08:00:00Z,111.487,111.535,111.482,111.527
2019-03-18T09:00:00Z,111.527,111.554,111.477,111.483
2019-03-18T10:00:00Z,111.483,111.497,111.438,111.482
2019-03-18T11:00:00Z,111.482,111.527,111.46,111.514
2019-03-18T12:00:00Z,111.514,111.583,111.501,111.527
2019-03-18T13:00:00Z,111.527,111.552,111.494,111.526
2019-03-18T14:00:00Z,111.526,111.59,111.493,111.538
2019-03-18T15:00:00Z,111.538,111.562,111.399,111.407
2019-03-18T16:00:00Z,111.407,111.424,111.296,111.384
2019-03-18T17:00:00Z,111.384,111.438,111.384,111.431
2019-03-18T18:00:00Z,111.431,111.444,111.389,111.399
2019-03-18T19:00:00Z,111.399,111.413,111.323,111.395
2019-03-18T20:00:00Z,111.395,111.431,111.394,111.43
2019-03-18T21:00:00Z,111.43,111.444,111.386,111.44
2019-03-18T22:00:00Z,111.44,111.452,111.393,111.402
2019-03-18T23:00:00Z,111.402,111.429,111.361,111.384
2019-03-19T00:00:00Z,111.384,111.389,111.247,111.298
2019-03-19T01:00:00Z,111.298,111.372,111.279,111.303
2019-03-19T02:00:00Z,111.303,111.304,111.158,111.191
2019-03-19T03:00:00Z,111.191,111.244,111.175,111.207
2019-03-19T04:00:00Z,111.207,111.29,111.204,111.275
2019-03-19T05:00:00Z,111.275,111.282,111.248,111.269
2019-03-19T06:00:00Z,111.269,111.302,111.218,111.293
2019-03-19T07:00:00Z,111.293,111.314,111.237,111.263
2019-03-19T08:00:00Z,111.263,111.304,111.259,111.274
2019-03-19T09:00:00Z,111.274,111.313,111.272,111.279
2019-03-19T10:00:00Z,111.279,111.279,111.187,111.216
2019-03-19T11:00:00Z,111.216,111.293,111.206,111.266
2019-03-19T12:00:00Z,111.266,111.437,111.226,111.426
2019-03-19T13:00:00Z,111.426,111.473,111.385,111.385
2019-03-19T14:00:00Z,111.385,111.476,111.366,111.374
2019-03-19T15:00:00Z,111.374,111.399,111.307,111.388
2019-03-19T16:00:00Z,111.388,111.391,111.247,111.366
2019-03-19T17:00:00Z,111.366,111.387,111.32,111.365
2019-03-19T18:00:00Z,111.365,111.42,111.354,111.41
2019-03-19T19:00:00Z,111.41,111.426,111.33,111.394
2019-03-19T20:00:00Z,111.394,111.424,111.37,111.393
2019-03-19T21:00:00Z,111.393,111.417,111.284,111.399
2019-03-19T22:00:00Z,111.399,111.406,111.362,111.367
2019-03-19T23:00:00Z,111.367,111.419,111.357,111.417
2019-03-20T00:00:00Z,111.417,111.623,111.416,111.615
2019-03-20T01:00:00Z,111.615,111.694,111.578,111.592
2019-03-20T02:00:00Z,111.592,111.632,111.565,111.625
2019-03-20T03:00:00Z,111.625,111.632,111.591,111.592
2019-03-20T04:00:00Z,111.592,111.608,111.578,111.586
2019-03-20T05:00:00Z,111.586,111.622,111.528,111.533
2019-03-20T06:00:00Z,111.533,111.577,111.53,111.552
2019-03-20T07:00:00Z,111.552,111.618,111.544,111.595
2019-03-20T08:00:00Z,111.595,111.614,111.548,111.598
2019-03-20T09:00:00Z,111.598,111.599,111.517,111.531
2019-03-20T10:00:00Z,111.531,111.55,111.496,111.508
2019-03-20T11:00:00Z,111.508,111.547,111.49,111.514
2019-03-20T12:00:00Z,111.514,111.518,111.447,111.463
2019-03-20T13:00:00Z,111.463,111.517,111.387,111.42
2019-03-20T14:00:00Z,111.42,111.473,111.374,111.415
2019-03-20T15:00:00Z,111.415,111.522,111.393,111.412
2019-03-20T16:00:00Z,111.412,111.486,111.375,111.485
2019-03-20T17:00:00Z,111.485,111.511,111.457,111.499
2019-03-20T18:00:00Z,111.499,111.499,110.594,110.603
2019-03-20T19:00:00Z,110.603,110.753,110.535,110.583
2019-03-20T20:00:00Z,110.583,110.743,110.582,110.687
2019-03-20T21:00:00Z,110.687,110.701,110.628,110.632
2019-03-20T22:00:00Z,110.632,110.746,110.586,110.725
2019-03-20T23:00:00Z,110.725,110.725,110.655,110.664
2019-03-21T00:00:00Z,110.664,110.737,110.626,110.67
2019-03-21T01:00:00Z,110.67,110.736,110.626,110.647
2019-03-21T02:00:00Z,110.647,110.666,110.546,110.554
2019-03-21T03:00:00Z,110.554,110.564,110.458,110.479
2019-03-21T04:00:00Z,110.479,110.504,110.405,110.494
2019-03-21T05:00:00Z,110.494,110.555,110.494,110.533
2019-03-21T06:00:00Z,110.533,110.534,110.44,110.443
2019-03-21T07:00:00Z,110.443,110.49,110.354,110.372
2019-03-21T08:00:00Z,110.372,110.462,110.297,110.452
2019-03-21T09:00:00Z,110.452,110.488,110.385,110.476
2019-03-21T10:00:00Z,110.476,110.64,110.442,110.633
2019-03-21T11:00:00Z,110.633,110.657,110.476,110.487
2019-03-21T12:00:00Z,110.487,110.549,110.378,110.541
2019-03-21T13:00:00Z,110.541,110.688,110.539,110.668
2019-03-21T14:00:00Z,110.668,110.903,110.666,110.871
2019-03-21T15:00:00Z,110.871,110.959,110.839,110.851
2019-03-21T16:00:00Z,110.851,110.916,110.776,110.781
2019-03-21T17:00:00Z,110.781,110.884,110.777,110.853
2019-03-21T18:00:00Z,110.853,110.866,110.773,110.774
2019-03-21T19:00:00Z,110.774,110.826,110.773,110.81
2019-03-21T20:00:00Z,110.81,110.826,110.789,110.801
2019-03-21T21:00:00Z,110.801,110.865,110.756,110.847
2019-03-21T22:00:00Z,110.847,110.862,110.771,110.79
2019-03-21T23:00:00Z,110.79,110.816,110.749,110.815
2019-03-22T00:00:00Z,110.815,110.897,110.696,110.752
2019-03-22T01:00:00Z,110.752,110.776,110.652,110.691
2019-03-22T02:00:00Z,110.691,110.758,110.689,110.738
2019-03-22T03:00:00Z,110.738,110.795,110.717,110.776
2019-03-22T04:00:00Z,110.776,110.794,110.759,110.777
2019-03-22T05:00:00Z,110.777,110.842,110.765,110.81
2019-03-22T06:00:00Z,110.81,110.818,110.771,110.802
2019-03-22T07:00:00Z,110.802,110.814,110.723,110.762
2019-03-22T08:00:00Z,110.762,110.805,110.5,110.518
2019-03-22T09:00:00Z,110.518,110.593,110.474,110.518
2019-03-22T10:00:00Z,110.518,110.52,110.448,110.464
2019-03-22T11:00:00Z,110.464,110.464,110.317,110.331
2019-03-22T12:00:00Z,110.331,110.332,110.201,110.22
2019-03-22T13:00:00Z,110.22,110.289,110.008,110.038
2019-03-22T14:00:00Z,110.038,110.145,109.899,109.9
2019-03-22T15:00:00Z,109.9,110.055,109.741,109.766
2019-03-22T16:00:00Z,109.766,109.936,109.752,109.933
2019-03-22T17:00:00Z,109.933,110.052,109.918,110.037
2019-03-22T18:00:00Z,110.037,110.173,110.028,110.072
2019-03-22T19:00:00Z,110.072,110.088,109.895,109.952
2019-03-22T20:00:00Z,109.952,109.992,109.898,109.903
2019-03-24T21:00:00Z,109.903,110.078,109.903,110.007
2019-03-24T22:00:00Z,110.007,110.031,109.935,110.011
2019-03-24T23:00:00Z,110.011,110.14,110.008,110.093
2019-03-25T00:00:00Z,110.093,110.137,109.741,109.811
2019-03-25T01:00:00Z,109.811,109.86,109.705,109.832
2019-03-25T02:00:00Z,109.832,109.852,109.761,109.787
2019-03-25T03:00:00Z,109.787,109.857,109.773,109.851
2019-03-25T04:00:00Z,109.851,110.009,109.836,109.977
2019-03-25T05:00:00Z,109.977,110.067,109.952,109.981
2019-03-25T06:00:00Z,109.981,109.986,109.876,109.949
2019-03-25T07:00:00Z,109.949,110.117,109.947,110.053
2019-03-25T08:00:00Z,110.053,110.179,110.051,110.1
2019-03-25T09:00:00Z,110.1,110.24,110.091,110.213
2019-03-25T10:00:00Z,110.213,110.234,110.162,110.162
2019-03-25T11:00:00Z,110.162,110.214,110.12,110.157
2019-03-25T12:00:00Z,110.157,110.164,110.002,110.067
2019-03-25T13:00:00Z,110.067,110.136,109.95,109.97
2019-03-25T14:00:00Z,109.97,110.085,109.922,110.062
2019-03-25T15:00:00Z,110.062,110.116,110.013,110.091
2019-03-25T16:00:00Z,110.091,110.145,109.973,110.038
2019-03-25T17:00:00Z,110.038,110.045,109.791,109.808
2019-03-25T18:00:00Z,109.808,110.078,109.752,110.055
2019-03-25T19:00:00Z,110.055,110.079,109.943,109.97
2019-03-25T20:00:00Z,109.97,110.031,109.953,109.965
2019-03-25T21:00:00Z,109.965,109.989,109.913,109.977
2019-03-25T22:00:00Z,109.977,110.053,109.955,110.038
2019-03-25T23:00:00Z,110.038,110.119,110.003,110.057
2019-03-26T00:00:00Z,110.057,110.195,110.033,110.181
2019-03-26T01:00:00Z,110.181,110.243,110.067,110.09
2019-03-26T02:00:00Z,110.09,110.143,110.033,110.037
2019-03-26T03:00:00Z,110.037,110.068,109.992,110.058
2019-03-26T04:00:00Z,110.058,110.104,110.041,110.043
2019-03-26T05:00:00Z,110.043,110.164,110.042,110.141
2019-03-26T06:00:00Z,110.141,110.147,110.027,110.133
2019-03-26T07:00:00Z,110.133,110.199,110.094,110.19
2019-03-26T08:00:00Z,110.19,110.194,110.124,110.145
2019-03-26T09:00:00Z,110.145,110.413,110.144,110.383
2019-03-26T10:00:00Z,110.383,110.427,110.351,110.372
2019-03-26T11:00:00Z,110.372,110.464,110.315,110.414
2019-03-26T12:00:00Z,110.414,110.54,110.354,110.476
2019-03-26T13:00:00Z,110.476,110.69,110.421,110.656
2019-03-26T14:00:00Z,110.656,110.656,110.527,110.579
2019-03-26T15:00:00Z,110.579,110.599,110.469,110.491
2019-03-26T16:00:00Z,110.491,110.562,110.445,110.516
2019-03-26T17:00:00Z,110.516,110.552,110.445,110.462
2019-03-26T18:00:00Z,110.462,110.533,110.414,110.526
2019-03-26T19:00:00Z,110.526,110.599,110.459,110.596
2019-03-26T20:00:00Z,110.596,110.652,110.545,110.621
2019-03-26T21:00:00Z,110.621,110.667,110.553,110.617
2019-03-26T22:00:00Z,110.617,110.629,110.449,110.527
2019-03-26T23:00:00Z,110.527,110.573,110.473,110.571
2019-03-27T00:00:00Z,110.571,110.583,110.408,110.547
2019-03-27T01:00:00Z,110.547,110.574,110.475,110.559
2019-03-27T02:00:00Z,110.559,110.571,110.431,110.544
2019-03-27T03:00:00Z,110.544,110.574,110.521,110.549
2019-03-27T04:00:00Z,110.549,110.642,110.523,110.601
2019-03-27T05:00:00Z,110.601,110.631,110.534,110.631
2019-03-27T06:00:00Z,110.631,110.631,110.513,110.537
2019-03-27T07:00:00Z,110.537,110.713,110.517,110.687
2019-03-27T08:00:00Z,110.687,110.69,110.524,110.541
2019-03-27T09:00:00Z,110.541,110.642,110.414,110.434
2019-03-27T10:00:00Z,110.434,110.436,110.296,110.308
2019-03-27T11:00:00Z,110.308,110.423,110.235,110.419
2019-03-27T12:00:00Z,110.419,110.526,110.358,110.466
2019-03-27T13:00:00Z,110.466,110.581,110.366,110.396
2019-03-27T14:00:00Z,110.396,110.509,110.319,110.381
2019-03-27T15:00:00Z,110.381,110.43,110.287,110.388
2019-03-27T16:00:00Z,110.388,110.493,110.353,110.372
2019-03-27T17:00:00Z,110.372,110.511,110.346,110.49
2019-03-27T18:00:00Z,110.49,110.556,110.372,110.377
2019-03-27T19:00:00Z,110.377,110.544,110.371,110.526
2019-03-27T20:00:00Z,110.526,110.538,110.498,110.504
2019-03-27T21:00:00Z,110.504,110.513,110.415,110.448
2019-03-27T22:00:00Z,110.448,110.531,110.428,110.489
2019-03-27T23:00:00Z,110.489,110.519,110.418,110.501
2019-03-28T00:00:00Z,110.501,110.514,110.27,110.305
2019-03-28T01:00:00Z,110.305,110.33,110.119,110.156
2019-03-28T02:00:00Z,110.156,110.228,110.112,110.17
2019-03-28T03:00:00Z,110.17,110.203,110.131,110.181
2019-03-28T04:00:00Z,110.181,110.212,110.15,110.168
2019-03-28T05:00:00Z,110.168,110.177,110.058,110.082
2019-03-28T06:00:00Z,110.082,110.137,110.04,110.119
2019-03-28T07:00:00Z,110.119,110.213,110.019,110.077
2019-03-28T08:00:00Z,110.077,110.322,110.061,110.286
2019-03-28T09:00:00Z,110.286,110.43,110.251,110.331
2019-03-28T10:00:00Z,110.331,110.343,110.269,110.325
2019-03-28T11:00:00Z,110.325,110.385,110.252,110.353
2019-03-28T12:00:00Z,110.353,110.543,110.317,110.516
2019-03-28T13:00:00Z,110.516,110.831,110.511,110.776
2019-03-28T14:00:00Z,110.776,110.805,110.64,110.667
2019-03-28T15:00:00Z,110.667,110.704,110.53,110.554
2019-03-28T16:00:00Z,110.554,110.678,110.545,110.615
2019-03-28T17:00:00Z,110.615,110.665,110.537,110.568
2019-03-28T18:00:00Z,110.568,110.612,110.533,110.572
2019-03-28T19:00:00Z,110.572,110.631,110.569,110.578
2019-03-28T20:00:00Z,110.578,110.702,110.574,110.615
2019-03-28T21:00:00Z,110.615,110.663,110.583,110.632
2019-03-28T22:00:00Z,110.632,110.669,110.615,110.656
2019-03-28T23:00:00Z,110.656,110.714,110.613,110.632
2019-03-29T00:00:00Z,110.632,110.931,110.533,110.849
2019-03-29T01:00:00Z,110.849,110.892,110.74,110.766
2019-03-29T02:00:00Z,110.766,110.799,110.745,110.767
2019-03-29T03:00:00Z,110.767,110.796,110.715,110.728
2019-03-29T04:00:00Z,110.728,110.904,110.661,110.755
2019-03-29T05:00:00Z,110.755,110.786,110.686,110.744
2019-03-29T06:00:00Z,110.744,110.763,110.588,110.591
2019-03-29T07:00:00Z,110.591,110.762,110.553,110.742
2019-03-29T08:00:00Z,110.742,110.847,110.694,110.759
2019-03-29T09:00:00Z,110.759,110.816,110.755,110.798
2019-03-29T10:00:00Z,110.798,110.812,110.72,110.783
2019-03-29T11:00:00Z,110.783,110.895,110.716,110.755
2019-03-29T12:00:00Z,110.755,110.817,110.636,110.81
2019-03-29T13:00:00Z,110.81,110.85,110.731,110.745
2019-03-29T14:00:00Z,110.745,110.908,110.743,110.855
2019-03-29T15:00:00Z,110.855,110.949,110.641,110.679
2019-03-29T16:00:00Z,110.679,110.827,110.672,110.824
2019-03-29T17:00:00Z,110.824,110.843,110.72,110.77
2019-03-29T18:00:00Z,110.77,110.857,110.762,110.811
2019-03-29T19:00:00Z,110.811,110.849,110.783,110.812
2019-03-29T20:00:00Z,110.812,110.863,110.804,110.853
2019-03-31T21:00:00Z,111.019,111.047,110.884,110.938
2019-03-31T22:00:00Z,110.938,110.989,110.903,110.942
2019-03-31T23:00:00Z,110.942,111.001,110.875,110.988
2019-04-01T00:00:00Z,110.988,111.086,110.961,111.081
2019-04-01T01:00:00Z,111.081,111.181,111.046,111.15
2019-04-01T02:00:00Z,111.15,111.185,111.103,111.124
2019-04-01T03:00:00Z,111.124,111.126,111.045,111.082
2019-04-01T04:00:00Z,111.082,111.082,111.009,111.016
2019-04-01T05:00:00Z,111.016,111.059,110.996,111.044
2019-04-01T06:00:00Z,111.044,111.144,111.023,111.067
2019-04-01T07:00:00Z,111.067,111.117,111,111.046
2019-04-01T08:00:00Z,111.046,111.078,111.001,111.011
2019-04-01T09:00:00Z,111.011,111.038,110.956,110.997
2019-04-01T10:00:00Z,110.997,111.045,110.951,110.954
2019-04-01T11:00:00Z,110.954,111.003,110.948,110.987
2019-04-01T12:00:00Z,110.987,111.001,110.802,110.938
2019-04-01T13:00:00Z,110.938,110.957,110.868,110.923
